birth_rate,country,gdp,health_exp_percent_gdp,health_exp_per_capita,infant_mortality_rate,internet_usage,life_expectancy_female,life_expectancy_male,mobile_phone_usage,no_of_records,population_0_to_14,population_15_to_64,population_65_plus,population_total,population_urban,region,tourism_inbound,tourism_outbound,year,header,personal,business,total,africa,americas,east_asia_and_pacific,europe,middle_east,south_asia,others
0.02,brunei darussalam,9531402830,0.026,671,0.007,0.4,79,75,0.6,1,0.289,0.679,0.032,367815,0.735,Asia,191000000,374000000,2005,Data,811,4,815,0,3,76,14,0,0,32
0.009,bulgaria,28895083540,0.073,274,0.014,0.2,76,69,0.8,1,0.137,0.689,0.174,7739900,0.706,Europe,3063000000,1858000000,2005,Data,6942,340,7282,3,77,35,7088,18,11,50
0.045,burkina faso,5462709055,0.069,28,0.086,0,53,52,0,1,0.465,0.509,0.026,13421929,0.215,Africa,46000000,74000000,2005,Data,99,225,324,101,15,7,113,2,0,7
0.044,burundi,1117254387,0.101,14,0.075,0,51,49,0,1,0.454,0.519,0.027,7770392,0.094,Africa,1900000,62000000,2005,Data,100,49,149,49,10,4,29,0,0,56
0.011,finland,1.96E+11,0.084,3151,0.003,0.7,82,76,1,1,0.174,0.667,0.159,5246096,0.829,Europe,3069000000,3622000000,2005,Data,3558,1480,5038,12,160,273,4581,4,8,0
0.01,italy,1.79E+12,0.087,2672,0.004,0.4,84,78,1.2,1,0.141,0.663,0.196,57969484,0.677,Europe,38374000000,26774000000,2005,Data,50039,9190,59229,416.5,3887,1207.9,53020.1,375.9,322.2,0
0.026,cambodia,6293046162,0.069,33,0.052,0,70,65,0.1,1,0.361,0.595,0.044,13356424,0.192,Asia,929000000,137000000,2005,Data,1246,87,1333,0,152,787,310,0,8,76
0.013,france,2.14E+12,0.11,3750,0.004,0.4,84,77,0.8,1,0.185,0.651,0.164,63176246,0.771,Europe,51691000000,38813000000,2005,Data,66627,8361,74988,1421,4950,2827,65217,573,0,0
0.018,jamaica,11075778481,0.041,170,0.018,0.1,74,69,0.7,1,0.311,0.612,0.077,2643601,0.528,The Americas,1783000000,290000000,2005,Data,1394,84,1478,1,1234,8,235,0,0,0
0.008,japan,4.57E+12,0.082,2928,0.003,0.7,85,79,0.8,1,0.138,0.663,0.198,127773000,0.86,Asia,15555000000,48102000000,2005,Data,5251,1477,6728,21,1032,4761,817,3,93,1
0.03,jordan,12582876895,0.089,213,0.02,0.1,74,71,0.6,1,0.379,0.589,0.032,5411000,0.812,Middle East,1759000000,653000000,2005,Data,2636,351,2987,30,112,64,392,1829,43,517
0.018,kazakhstan,57123671734,0.041,154,0.029,0,72,60,0.4,1,0.247,0.677,0.076,15147029,0.547,Asia,801000000,940000000,2005,Data,3472,893,4365,2,31,114,4194,2,19,3
0.011,canada,1.16E+12,0.098,3452,0.005,0.7,83,78,0.5,1,0.177,0.692,0.131,32312000,0.801,The Americas,15887000000,22739000000,2005,Data,15989,2622,18611,62,14867,1282,2397,52,110,0
0.034,ghana,10731883141,0.07,35,0.058,0,60,58,0.1,1,0.402,0.564,0.034,21384034,0.473,Africa,867000000,472000000,2005,Data,270,158,428,173,63,11,100,11,11,60
0.019,grenada,700431791,0.061,412,0.013,0.2,74,69,0.5,1,0.3,0.623,0.077,102951,0.359,The Americas,71000000,10000000,2005,Data,79,19,98,0,59,1,22,0,0,16
0.044,zambia,7178556337,0.071,44,0.076,0,48,47,0.1,1,0.467,0.506,0.027,11470022,0.366,Africa,98000000,88000000,2005,Data,416,253,669,461,38,40,122,0,9,0
0.029,vanuatu,394962552,0.033,61,0.018,0.1,71,67,0.1,1,0.397,0.57,0.033,209375,0.231,Oceania,104000000,13000000,2005,Data,54,8,62,0,2,56,3,0,0,1
0.015,uruguay,17362872710,0.082,430,0.012,0.2,79,72,0.3,1,0.238,0.627,0.135,3325155,0.933,The Americas,699000000,331000000,2005,Data,1780,137,1917,0,1498,12,120,0,0,288
0.012,united kingdom,2.32E+12,0.083,3161,0.005,0.7,81,77,1.1,1,0.179,0.661,0.16,60401206,0.799,Europe,39411000000,72993000000,2005,Data,21197,8773,29970,659,4596,2231,21706,384,394,0
0.009,ukraine,86142018069,0.064,117,0.013,0,74,62,0.6,1,0.147,0.695,0.158,47105150,0.678,Europe,3542000000,3078000000,2005,Data,16591,1040,17631,7,96,35,17442,26,15,10
0.047,uganda,9013834490,0.092,29,0.068,0,53,52,0,1,0.494,0.481,0.025,28724869,0.13,Africa,382000000,185000000,2005,Data,437,31,468,337,29,10,62,4,14,12
0.039,kenya,18737895401,0.044,23,0.061,0,56,54,0.1,1,0.428,0.545,0.027,35785718,0.217,Africa,969000000,124000000,2005,Data,1273,206,1479,113,94,92,1123,0,0,57
0.019,turkey,4.83E+11,0.054,366,0.026,0.2,76,69,0.6,1,0.285,0.649,0.066,67743052,0.678,Europe,20760000000,3563000000,2005,Data,18551,1972,20523,154,391,422,17663,626,995,22
0.015,trinidad and tobago,16088526686,0.053,648,0.024,0.3,73,65,0.7,1,0.218,0.709,0.072,1296933,0.099,The Americas,593000000,234000000,2005,Data,374,89,463,1,365,3,91,0,2,0
0.013,thailand,1.76E+11,0.035,95,0.015,0.2,76,69,0.5,1,0.223,0.7,0.077,65559487,0.375,Asia,12102000000,4917000000,2005,Data,9972,1545,11517,73,740,7195,2779,179,552,50
0.027,syrian arab republic,28858965517,0.041,63,0.016,0.1,77,73,0.2,1,0.386,0.58,0.034,18167367,0.538,Middle East,2035000000,584000000,2005,Data,5390,469,5859,93,58,41,947,3456,269,995
0.02,suriname,1793557833,0.068,243,0.026,0.1,72,66,0.5,1,0.299,0.64,0.061,499523,0.667,The Americas,96000000,94000000,2005,Data,145,16,161,0.3,56,4,100,0,0,0.2
0.038,sudan,26524992225,0.041,35,0.061,0,62,58,0,1,0.432,0.538,0.03,31585871,0.328,Africa,150000000,667000000,2005,Data,185,61,246,59,21,109,56,0,0,1
0.019,sri lanka,24405791045,0.04,49,0.012,0,77,70,0.2,1,0.254,0.675,0.07,19644000,0.184,Asia,729000000,552000000,2005,Data,444,105,549,2,47,100,236,10,153,0
0.011,spain,1.13E+12,0.083,2178,0.005,0.5,84,77,1,1,0.145,0.688,0.168,43653155,0.773,Europe,53066000000,18441000000,2005,Data,49989,5924,55913,0,2233,181,52190,0,0,1310
0.023,south africa,2.47E+11,0.088,450,0.051,0.1,53,50,0.7,1,0.308,0.648,0.044,47639556,0.595,Africa,8629000000,4812000000,2005,Data,7034,335,7369,5370,322,239,1329,17,36,56
0.035,solomon islands,413909879,0.078,69,0.029,0,67,64,0,1,0.413,0.557,0.03,469306,0.178,Oceania,6400000,11200000,2005,Data,2.9,0,2.9,0,0.6,8.1,0.5,0,0,0.1
0.009,slovenia,35717733757,0.084,1494,0.004,0.5,81,74,0.9,1,0.142,0.703,0.155,2000474,0.505,Europe,1894000000,1019000000,2005,Data,1245,309,1554,2,59,40,1454,0,0,0
0.01,singapore,1.27E+11,0.038,1058,0.002,0.6,83,78,1,1,0.191,0.726,0.082,4265800,1,Asia,6209000000,10071000000,2005,Data,6394,2549,8943,79,470,6445,1136,56,751,5
0.019,seychelles,919103262,0.04,423,0.012,0.3,77,67,0.7,1,0.243,0.681,0.075,82900,0.511,Africa,269000000,59000000,2005,Data,122,7,129,12,4,3,104,4,2,0
0.023,saudi arabia,3.28E+11,0.035,466,0.017,0.1,76,72,0.6,1,0.343,0.626,0.031,24690067,0.81,Middle East,4626000000,9087000000,2005,Data,6086,1951,8037,436,70,439,340,5607,1142,1
0.038,sao tome and principe,123258507,0.1,81,0.048,0.1,66,63,0.1,1,0.42,0.54,0.04,154615,0.58,Africa,7300000,500000,2005,Data,14.7,1.1,15.8,4.4,0.6,0.2,10.3,0,0,0.3
0.025,kiribati,106147384,0.101,118,0.05,0,69,64,0,1,0.371,0.593,0.036,90468,0.436,Oceania,3100000,9300000,2005,Data,2.1,2,4.1,0,1,2.4,0.2,0,0,0.5
0.021,kuwait,80797945205,0.024,834,0.01,0.3,75,73,0.6,1,0.255,0.712,0.033,2296314,0.982,Middle East,413000000,4997000000,2005,Data,95,10,105,35,132,185,137,2005,978,3
0.029,samoa,412220560,0.05,114,0.017,0,74,68,0.1,1,0.396,0.556,0.048,179928,0.212,Oceania,74000000,20300000,2005,Data,92,10,102,0,10,87,5,0,0,0
0.01,russian federation,7.64E+11,0.052,277,0.014,0.2,72,59,0.8,1,0.152,0.71,0.138,143113885,0.735,Europe,7806000000,18305000000,2005,Data,18975,3226,22201,27,457,1315,19691,33,68,609
0.01,portugal,1.92E+11,0.104,1886,0.004,0.4,81,75,1.1,1,0.156,0.673,0.171,10503330,0.575,Europe,9008000000,3743000000,2005,Data,17864,3308,21172,0,413,37,9271,0,0,891
0.01,poland,3.04E+11,0.062,494,0.007,0.4,79,71,0.8,1,0.164,0.703,0.133,38165445,0.615,Europe,7128000000,5894000000,2005,Data,10960,4240,15200,13,439,163,63927,8,13,42
0.027,philippines,1.03E+11,0.039,47,0.028,0.1,71,64,0.4,1,0.371,0.595,0.034,85821214,0.466,Asia,2755000000,1547000000,2005,Data,2221,366,2587,2,605,1565,246,25,28,151
0.022,peru,74147754854,0.045,128,0.022,0.2,75,70,0.2,1,0.32,0.626,0.054,27723281,0.75,The Americas,1438000000,970000000,2005,Data,1530,41,1571,3,1066,74,340,0,2,85
0.026,paraguay,8734651406,0.056,82,0.024,0.1,73,69,0.3,1,0.358,0.594,0.048,5904170,0.574,The Americas,96000000,130000000,2005,Data,304,37,341,0,312,5,23,0,0,0
0.033,papua new guinea,4901584516,0.04,32,0.056,0,63,59,0,1,0.4,0.574,0.026,6095959,0.131,Oceania,9400000,57000000,2005,Data,24,45,69,0,6,58,4,0,1,0
0.022,panama,15464700000,0.075,344,0.019,0.1,79,73,0.5,1,0.307,0.632,0.061,3365929,0.637,The Americas,1108000000,388000000,2005,Data,347,199,546,0,507,16,52,0,0,0
0.028,pakistan,1.10E+11,0.032,22,0.08,0.1,66,64,0.1,1,0.382,0.577,0.041,157971415,0.347,Asia,828000000,1753000000,2005,Data,595,203,798,15,146,84,357,32,158,6
0.037,central african republic,1350300947,0.044,15,0.111,0,47,43,0,1,0.419,0.542,0.04,3960897,0.381,Africa,7200000,46000000,2005,Data,7.8,4.2,12,6.2,0.6,0.4,4.3,0.4,0,0.1
0.022,oman,30905071771,0.026,331,0.011,0.1,77,72,0.5,1,0.351,0.624,0.025,2522325,0.724,Middle East,627000000,863000000,2005,Data,937.845,163.537,1101.382,0,0,0,0,0,0,0
0.012,norway,3.04E+11,0.095,6293,0.003,0.8,83,78,1,1,0.196,0.656,0.147,4623291,0.775,Europe,4243000000,10400000000,2005,Data,2913,911,3824,0,146,41,3508,0,0,129
0.042,nigeria,1.12E+11,0.066,53,0.097,0,49,48,0.1,1,0.436,0.537,0.027,139585891,0.391,Africa,139000000,501000000,2005,Data,503,507,1010,1916,117,161,460,50,65,10
0.051,niger,3405134555,0.077,20,0.082,0,54,54,0,1,0.49,0.485,0.025,13183798,0.167,Africa,44000000,42000000,2005,Data,30,28,58,35,4,3,16,0,0,0
0.025,nicaragua,6322582497,0.061,71,0.026,0,75,69,0.2,1,0.378,0.581,0.041,5455219,0.559,The Americas,206000000,162000000,2005,Data,574,138,712,1,619,11,59,0,2,21
0.01,latvia,16041840426,0.064,442,0.011,0.5,77,66,0.8,1,0.148,0.681,0.172,2238799,0.68,Europe,446000000,655000000,2005,Data,3333,441,3774,0,22,8,3739,0,2,0
0.014,new zealand,1.14E+11,0.084,2288,0.005,0.6,82,78,0.9,1,0.215,0.664,0.12,4133900,0.861,Oceania,5211000000,2671000000,2005,Data,2047,319,2366,20,276,1469,521,9,20,49
0.028,nepal,8130258976,0.057,19,0.047,0,66,64,0,1,0.395,0.561,0.044,25292058,0.152,Asia,160000000,221000000,2005,Data,337,39,376,1,26,93,112,0,139,3
0.029,lesotho,1368405301,0.063,45,0.085,0,44,44,0.1,1,0.397,0.557,0.046,1925844,0.222,Africa,27000000,271000000,2005,Data,244,60,304,289,1,3,8,0,0,3
0.029,namibia,7261366632,0.073,262,0.046,0,58,54,0.2,1,0.398,0.569,0.033,2027026,0.366,Africa,363000000,108000000,2005,Data,677,101,778,602,12,4,146,0,0,14
0.044,mozambique,6578515331,0.069,22,0.091,0,49,47,0.1,1,0.448,0.52,0.032,21010376,0.3,Africa,138000000,187000000,2005,Data,303,275,578,852,12,8,48,0,0,34
0.009,lithuania,26085307222,0.058,446,0.008,0.4,77,65,1.3,1,0.167,0.681,0.151,3322528,0.666,Europe,975000000,757000000,2005,Data,1500,500,2000,1,24,15,623,0,0,19
0.038,madagascar,5038577519,0.049,13,0.055,0,63,60,0,1,0.448,0.523,0.029,18290394,0.288,Africa,290000000,80000000,2005,Data,197,80,277,52,14,6,203,0,0,2
0.02,morocco,59523857868,0.051,100,0.035,0.2,71,67,0.4,1,0.308,0.642,0.05,30125445,0.551,Africa,5426000000,999000000,2005,Data,5700,143,5843,144,140,52,2608,91,8,2801
0.042,malawi,2754995877,0.082,17,0.073,0,49,49,0,1,0.461,0.508,0.031,12924746,0.151,Africa,48000000,84000000,2005,Data,210,227,437,337,19,9,60,0,10,3
0.022,mexico,8.66E+11,0.059,478,0.017,0.2,78,73,0.4,1,0.323,0.624,0.053,110731826,0.763,The Americas,12801000000,8951000000,2005,Data,21129,786,21915,0,19012,92,1134,0,0,1676
0.015,mauritius,6283796155,0.045,239,0.014,0.2,76,69,0.5,1,0.242,0.692,0.066,1243253,0.416,Africa,1189000000,295000000,2005,Data,751.4,30.2,781.6,185,9,29,503,4,31,0
0.01,malta,5980795756,0.091,1394,0.006,0.4,81,77,0.8,1,0.173,0.694,0.133,403834,0.936,Europe,924000000,311000000,2005,Data,1057,95,1152,0,18,0,1078,11,0,64
0.021,maldives,992473987,0.07,235,0.019,0.1,75,73,0.7,1,0.343,0.611,0.046,297576,0.338,Asia,826000000,94000000,2005,Data,395,0,395,3,7,56,307,2,19,0
0.019,malaysia,1.44E+11,0.032,179,0.007,0.5,76,72,0.8,1,0.302,0.654,0.044,25843466,0.666,Asia,10389000000,4339000000,2005,Data,12361,2283,14644,128,275,14686,618,145,321,257
0.015,chile,1.24E+11,0.066,497,0.008,0.3,81,75,0.6,1,0.249,0.671,0.08,16337749,0.874,The Americas,1682000000,1355000000,2005,Data,1719,350,2069,4,1553,75,385,1,4,5
0.04,guinea-bissau,572853554,0.057,24,0.096,0,53,51,0.1,1,0.429,0.542,0.029,1421515,0.409,Africa,1600000,18900000,2005,Data,3.2,1.8,5,1.2,0.5,0.1,3.1,0,0.1,0
0.027,belize,1114200000,0.044,182,0.018,0.1,75,69,0.4,1,0.379,0.58,0.041,271920,0.463,The Americas,214000000,45000000,2005,Data,225,12,237,0,190,4,33,0,0,8
0.012,china,2.26E+12,0.047,80,0.02,0.1,75,73,0.3,1,0.205,0.718,0.077,1303720000,0.425,Asia,31842000000,24721000000,2005,Data,15657,4598,20255,211,2146,112053,5166,111,599,6
0.014,albania,8376483740,0.063,160,0.018,0.1,79,73,0.5,1,0.265,0.649,0.085,2992724,0.467,Europe,880000000,808000000,2005,Data,680,68,748,0.2,35,5,703,1,0.4,3
0.029,haiti,4154289832,0.044,20,0.066,0.1,61,58,0.1,1,0.381,0.578,0.042,9260879,0.441,The Americas,80000000,174000000,2005,Data,90,22,112,0,104,0,7,0,0,2
0.021,algeria,1.03E+11,0.031,95,0.029,0.1,71,68,0.4,1,0.289,0.667,0.044,33960903,0.638,Africa,477000000,660000000,2005,Data,323,118,441,161,8,15,228,29,0,1002
0.021,colombia,1.47E+11,0.058,197,0.018,0.1,76,69,0.5,1,0.308,0.642,0.051,43184026,0.736,The Americas,1574000000,1565000000,2005,Data,667,266,933,1,730,15,183,1,2,1
0.049,angola,28233699240,0.042,71,0.122,0,50,47,0.1,1,0.478,0.498,0.025,16544376,0.362,Africa,103000000,135000000,2005,Data,182,28,210,43,36,15,110,3,2,0
0.019,antigua and barbuda,1001970945,0.045,544,0.011,0.3,77,72,1,1,0.283,0.644,0.073,82565,0.292,The Americas,309000000,40000000,2005,Data,231,14,245,0,128,0,108,0,0,9
0.018,argentina,2.23E+11,0.083,395,0.015,0.2,79,71,0.6,1,0.263,0.634,0.102,38647854,0.901,The Americas,3209000000,3554000000,2005,Data,1482.118,388.272,1870.39,0,2984,0,631,0,0,208
0.039,comoros,387036132,0.043,28,0.07,0,60,58,0,1,0.415,0.555,0.03,600733,0.279,Africa,24000000,10000000,2005,Data,21,4.9,25.9,8.9,0.2,0.3,9.6,0,0,0.6
0.017,costa rica,19964893807,0.077,364,0.009,0.2,81,76,0.3,1,0.279,0.662,0.059,4320130,0.657,The Americas,1810000000,556000000,2005,Data,1407,272,1679,1,1412,24,242,0,0,1
0.051,niger,3646727993,0.079,21,0.079,0,55,55,0,1,0.492,0.483,0.025,13679705,0.169,Africa,39000000,42000000,2006,Data,29,31,60,36,4,3,17,0,0,0
0.044,zambia,10702200822,0.064,58,0.073,0,49,48,0.1,1,0.468,0.505,0.027,11781612,0.37,Africa,110000000,97000000,2006,Data,466,290,756,510,52,38,143,0,13,0
0.029,vanuatu,437072934,0.031,64,0.017,0.1,72,68,0.1,1,0.394,0.572,0.034,214654,0.234,Oceania,109000000,11000000,2006,Data,59,9,68,0,2,61,4,0,0,1
0.015,uruguay,19579479147,0.083,491,0.012,0.3,80,72,0.7,1,0.235,0.628,0.136,3330217,0.936,The Americas,711000000,305000000,2006,Data,1684,140,1824,0,1403,13,124,0,0,284
0.012,united kingdom,2.48E+12,0.084,3423,0.005,0.7,81,77,1.2,1,0.178,0.662,0.16,60846820,0.802,Europe,43803000000,77674000000,2006,Data,22996,9717,32713,701,5167,2310,23541,472,521,0
0.01,ukraine,1.08E+11,0.064,147,0.012,0,74,62,1,1,0.143,0.697,0.16,46787750,0.68,Europe,4018000000,3202000000,2006,Data,17879,1056,18935,9,143,45,18680,23,16,20
0.046,uganda,9942597753,0.096,32,0.064,0,54,53,0.1,1,0.493,0.482,0.025,29711397,0.133,Africa,347000000,196000000,2006,Data,466,72,538,397,36,12,71,4,14,4
0.019,turkey,5.31E+11,0.058,422,0.024,0.2,76,69,0.8,1,0.281,0.652,0.067,68626337,0.684,Europe,19137000000,3517000000,2006,Data,16960,2316,19276,153,459,471,16269,630,917,17
0.015,trinidad and tobago,18460905284,0.044,625,0.023,0.3,73,66,1.2,1,0.214,0.712,0.074,1303478,0.097,The Americas,517000000,146000000,2006,Data,369,92,461,1,368,4,85,0,2,0
0.012,thailand,2.07E+11,0.035,110,0.015,0.2,76,69,0.6,1,0.218,0.703,0.079,65883961,0.388,Asia,16614000000,6173000000,2006,Data,11845,1976,13821,94,825,8566,3439,240,654,4
0.027,syrian arab republic,33332844575,0.038,66,0.015,0.1,77,73,0.2,1,0.38,0.585,0.034,18804914,0.542,Middle East,2113000000,585000000,2006,Data,5227,455,5682,81,59,42,710,3445,290,1055
0.02,suriname,2626093294,0.062,323,0.025,0.1,73,66,0.6,1,0.297,0.641,0.062,505186,0.666,The Americas,109000000,33000000,2006,Data,138,16,154,0.3,51,3,99,0,0.3,0.2
0.019,sri lanka,28267410543,0.04,57,0.011,0,77,70,0.3,1,0.253,0.675,0.072,19858000,0.184,Asia,733000000,666000000,2006,Data,443,116,559,3,36,98,243,10,169,0
0.011,spain,1.24E+12,0.084,2371,0.005,0.5,84,78,1,1,0.145,0.687,0.168,44397319,0.775,Europe,57543000000,20348000000,2006,Data,53090,4915,58005,0,2378,255,54313,0,0,1058
0.023,south africa,2.61E+11,0.085,455,0.05,0.1,53,50,0.8,1,0.305,0.649,0.046,48269753,0.601,Africa,9211000000,5230000000,2006,Data,8072,324,8396,6281,358,258,1403,20,44,32
0.034,solomon islands,456735445,0.067,63,0.029,0,67,65,0,1,0.412,0.557,0.03,480745,0.183,Oceania,35300000,26500000,2006,Data,6.1,5.4,11.5,0,0.9,9.8,0.7,0,0,0.1
0.009,slovenia,38945146500,0.083,1610,0.003,0.5,82,75,0.9,1,0.14,0.702,0.158,2006868,0.504,Europe,2074000000,1058000000,2006,Data,1303,314,1617,1,67,52,1496,0,0,0
0.01,singapore,1.48E+11,0.037,1167,0.002,0.6,83,78,1,1,0.188,0.729,0.083,4401400,1,Asia,7536000000,11268000000,2006,Data,6865,2886,9751,87,510,7012,1220,66,850,6
0.017,seychelles,1016419769,0.038,438,0.012,0.4,76,69,0.8,1,0.238,0.688,0.075,84600,0.513,Africa,323000000,56000000,2006,Data,134,7,141,13,3,3,114,5,2,0
0.023,saudi arabia,3.77E+11,0.037,537,0.016,0.2,76,72,0.8,1,0.335,0.634,0.03,25371936,0.812,Middle East,4769000000,12979000000,2006,Data,7017,1603,8620,489,66,595,485,5516,1469,0
0.038,sao tome and principe,135181862,0.078,68,0.046,0.1,67,63,0.1,1,0.418,0.542,0.039,158806,0.588,Africa,6700000,1100000,2006,Data,11.7,0.6,12.3,2.8,0.5,0,7.6,0,0,1.4
0.029,samoa,453082900,0.052,129,0.016,0,75,68,0.3,1,0.393,0.558,0.049,181073,0.21,Oceania,87000000,21200000,2006,Data,104,12,116,0,9,102,5,0,0,0.3
0.01,russian federation,9.90E+11,0.053,365,0.013,0.2,73,60,1,1,0.149,0.713,0.138,142487260,0.735,Europe,9720000000,19478000000,2006,Data,19252,3234,22486,28,533,1346,19873,33,72,601
0.01,portugal,2.02E+11,0.1,1915,0.004,0.4,82,75,1.2,1,0.155,0.672,0.173,10522288,0.581,Europe,10438000000,4142000000,2006,Data,19033,3555,22588,59,580,199,5512,0,0,0
0.01,poland,3.42E+11,0.062,554,0.006,0.4,80,71,1,1,0.16,0.707,0.133,38141267,0.613,Europe,8122000000,7654000000,2006,Data,11430,4240,15670,15,466,194,64367,8,15,50
0.027,philippines,1.22E+11,0.04,55,0.027,0.1,71,64,0.5,1,0.367,0.598,0.035,87366573,0.463,Asia,4019000000,1558000000,2006,Data,2398,409,2807,2,652,1691,264,28,32,174
0.022,peru,87554128440,0.045,149,0.02,0.2,75,70,0.3,1,0.316,0.629,0.055,28030688,0.754,The Americas,1775000000,1047000000,2006,Data,1676,45,1721,3,1190,82,354,0,2,90
0.025,paraguay,10662013273,0.057,101,0.023,0.1,74,69,0.5,1,0.353,0.598,0.048,6014781,0.576,The Americas,112000000,144000000,2006,Data,345,43,388,0,349,8,31,0,0,0
0.032,papua new guinea,5598700444,0.035,31,0.055,0,63,59,0,1,0.399,0.575,0.026,6245797,0.131,Oceania,3900000,43000000,2006,Data,28,50,78,1,7,63,5,0,1,0
0.022,panama,17137000000,0.07,350,0.019,0.2,79,73,0.6,1,0.305,0.633,0.062,3428509,0.64,The Americas,1425000000,403000000,2006,Data,426,245,671,0,620,20,63,0,0,0
0.028,pakistan,1.37E+11,0.037,29,0.079,0.1,66,65,0.2,1,0.376,0.583,0.042,160905794,0.351,Asia,919000000,2029000000,2006,Data,670,228,898,19,161,99,394,38,182,5
0.022,oman,36803641389,0.023,346,0.011,0.1,77,73,0.7,1,0.34,0.635,0.025,2554905,0.73,Middle East,749000000,894000000,2006,Data,1157.645,227.361,1385.006,0,0,0,0,0,0,0
0.013,norway,3.40E+11,0.092,6778,0.003,0.8,83,78,1,1,0.195,0.658,0.147,4660677,0.779,Europe,4289000000,11273000000,2006,Data,3101,970,4071,0,163,37,3698,0,0,172
0.042,nigeria,1.45E+11,0.057,59,0.094,0.1,50,49,0.2,1,0.436,0.536,0.027,143314909,0.399,Africa,209000000,3536000000,2006,Data,1528,1527,3055,2108,129,177,506,55,72,9
0.025,nicaragua,6786340353,0.063,78,0.025,0,75,69,0.3,1,0.371,0.587,0.042,5524927,0.562,The Americas,231000000,188000000,2006,Data,609,140,749,1,623,13,58,0,1,53
0.014,new zealand,1.10E+11,0.088,2295,0.005,0.7,82,78,0.9,1,0.213,0.666,0.121,4184600,0.861,Oceania,4792000000,2534000000,2006,Data,2081,328,2409,21,295,1494,516,10,23,50
0.027,nepal,9043715356,0.056,20,0.044,0,66,64,0,1,0.391,0.564,0.045,25634043,0.155,Asia,157000000,261000000,2006,Data,345,39,384,2,28,95,107,0,137,14
0.029,namibia,7978609422,0.072,280,0.044,0,60,55,0.3,1,0.395,0.571,0.033,2052931,0.376,Africa,473000000,118000000,2006,Data,731,102,833,629,16,5,167,0,0,17
0.043,mozambique,7095910828,0.065,21,0.087,0,49,47,0.1,1,0.45,0.519,0.032,21587317,0.302,Africa,145000000,196000000,2006,Data,354,310,664,977,14,9,55,0,0,39
0.02,morocco,65637107776,0.052,113,0.034,0.2,71,68,0.5,1,0.302,0.648,0.05,30395097,0.556,Africa,6900000000,1113000000,2006,Data,6393,165,6558,165,173,65,3025,106,9,3015
0.021,mexico,9.67E+11,0.057,515,0.016,0.2,78,73,0.5,1,0.319,0.627,0.054,112116694,0.766,The Americas,13329000000,9387000000,2006,Data,20578,775,21353,9,18750,100,1289,0,0,1204
0.014,mauritius,6731536244,0.048,269,0.014,0.2,76,69,0.6,1,0.236,0.696,0.068,1252698,0.414,Africa,1302000000,347000000,2006,Data,774.1,32.5,806.6,189,10,34,511,5,39,0
0.009,malta,6390123590,0.09,1445,0.006,0.4,82,77,0.8,1,0.168,0.696,0.136,405308,0.939,Europe,966000000,362000000,2006,Data,1002,102,1104,0,17,0,1032,9,0,66
0.021,maldives,1303375806,0.067,287,0.017,0.1,76,74,0.9,1,0.332,0.621,0.047,302825,0.35,Asia,1235000000,106000000,2006,Data,602,0,602,4,11,102,458,4,23,0
0.018,malaysia,1.63E+11,0.036,222,0.007,0.5,76,72,0.7,1,0.297,0.659,0.045,26327098,0.675,Asia,12280000000,5085000000,2006,Data,13932,2304,16236,157,312,15478,673,174,390,362
0.042,malawi,3116789658,0.09,21,0.068,0,50,50,0,1,0.461,0.508,0.03,13307535,0.151,Africa,45000000,85000000,2006,Data,326,312,638,484,36,10,94,6,0,8
0.037,madagascar,5515236338,0.05,15,0.052,0,63,60,0.1,1,0.446,0.525,0.029,18826126,0.294,Africa,386000000,86000000,2006,Data,222,90,312,59,16,7,228,0,0,2
0.01,lithuania,30246361657,0.062,552,0.008,0.4,77,65,1.5,1,0.163,0.685,0.153,3269909,0.667,Europe,1077000000,931000000,2006,Data,1640,540,2180,1,26,16,694,0,0,21
0.01,latvia,19935046397,0.068,590,0.01,0.5,77,66,1,1,0.144,0.681,0.175,2218357,0.68,Europe,622000000,788000000,2006,Data,4048,596,4644,1,20,19,4601,1,1,0
0.021,kuwait,1.02E+11,0.022,943,0.01,0.3,75,73,0.5,1,0.255,0.715,0.031,2417445,0.982,Middle East,508000000,6074000000,2006,Data,169,16,185,43,155,227,155,2223,1093,3
0.024,kiribati,104668675,0.11,124,0.05,0,69,64,0,1,0.364,0.6,0.037,91953,0.436,Oceania,2300000,5600000,2006,Data,1.8,0.9,2.7,0,0.8,2.7,0.2,0,0,0.7
0.038,kenya,22504136042,0.045,28,0.059,0.1,57,55,0.2,1,0.427,0.546,0.027,36757498,0.22,Africa,1181000000,178000000,2006,Data,1375,226,1601,181,114,153,1084,0,0,69
0.02,kazakhstan,81003864916,0.039,210,0.027,0,72,61,0.5,1,0.245,0.68,0.075,15308084,0.545,Asia,973000000,1060000000,2006,Data,3684,1023,4707,5,32,153,4487,3,22,5
0.03,jordan,15056937190,0.081,224,0.02,0.1,74,71,0.8,1,0.374,0.594,0.032,5536000,0.814,Middle East,2426000000,956000000,2006,Data,2863,362,3225,50,164,83,424,1880,42,582
0.009,japan,4.36E+12,0.082,2794,0.003,0.7,86,79,0.8,1,0.137,0.659,0.204,127756000,0.871,Asia,11490000000,37659000000,2006,Data,5811,1523,7334,19,1035,5362,818,3,96,1
