Personal,Business,Africa,Americas,East Asia and Pacific,Europe,Middle East,South Asia,Other not Classified,Birth Rate,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,Personal Percentage,Business Percentage,Higher Tourism Percentage
36608.0,1710.0,20.0,521.0,416.0,37362.0,0.0,0.0,0.0,0.01,112533152716.0,0.083,922.0,0.007,0.5,77.0,69.0,1.0,1.0,0.153,0.688,0.159,10071370.0,0.669,4998000000.0,2319000000.0,95.53734537293178,4.462654627068218,Personal
4360.0,88.0,137.0,912.0,702.0,1662.0,98.0,909.0,26.0,0.023,949116769619.0,0.04,33.0,0.054,0.0,66.0,63.0,0.1,1.0,0.318,0.634,0.048,1143289350.0,0.296,8915000000.0,8738000000.0,98.02158273381295,1.9784172661870503,Personal
2861.0,2011.0,23.0,185.0,3795.0,730.0,55.0,83.0,0.0,0.021,364570525997.0,0.029,47.0,0.032,0.0,71.0,67.0,0.3,1.0,0.3,0.651,0.049,227709821.0,0.467,4890000000.0,5458000000.0,58.72331691297209,41.27668308702791,Business
6976.0,1026.0,48.0,1058.0,237.0,6658.0,0.0,0.0,0.0,0.015,222762958291.0,0.075,3982.0,0.004,0.5,82.0,77.0,1.1,1.0,0.206,0.683,0.111,4274137.0,0.608,7664000000.0,6978000000.0,87.17820544863784,12.821794551362158,Personal
1588.0,237.0,54.0,607.0,94.0,1018.0,21.0,23.0,8.0,0.021,150985573253.0,0.074,1524.0,0.004,0.3,83.0,88.0,1.2,1.0,0.277,0.622,0.101,7053700.0,0.916,3802000000.0,4085000000.0,87.01369863013699,12.986301369863012,Personal
55520.0,10833.0,379.2,4243.4,1283.5,59710.3,373.1,363.4,0.0,0.01,1872983094035.0,0.088,2818.0,0.004,0.4,84.0,79.0,1.4,1.0,0.141,0.661,0.198,58143979.0,0.679,41644000000.0,27437000000.0,83.67368468644975,16.326315313550253,Business
1578.0,101.0,1.0,1411.0,8.0,257.0,0.0,1.0,0.0,0.016,11903020644.0,0.042,187.0,0.018,0.2,75.0,69.0,0.8,1.0,0.308,0.615,0.077,2653042.0,0.53,2094000000.0,315000000.0,93.98451459201907,6.015485407980941,Personal
5811.0,1523.0,19.0,1035.0,5362.0,818.0,3.0,96.0,1.0,0.009,4356749775547.0,0.082,2794.0,0.003,0.7,86.0,79.0,0.8,1.0,0.137,0.659,0.204,127756000.0,0.871,11490000000.0,37659000000.0,79.23370602672485,20.766293973275157,Business
2863.0,362.0,50.0,164.0,83.0,424.0,1880.0,42.0,582.0,0.03,15056937190.0,0.081,224.0,0.02,0.1,74.0,71.0,0.8,1.0,0.374,0.594,0.032,5536000.0,0.814,2426000000.0,956000000.0,88.77519379844962,11.224806201550388,Personal
3684.0,1023.0,5.0,32.0,153.0,4487.0,3.0,22.0,5.0,0.02,81003864916.0,0.039,210.0,0.027,0.0,72.0,61.0,0.5,1.0,0.245,0.68,0.075,15308084.0,0.545,973000000.0,1060000000.0,78.26641172721479,21.733588272785216,Business
1375.0,226.0,181.0,114.0,153.0,1084.0,0.0,0.0,69.0,0.038,22504136042.0,0.045,28.0,0.059,0.1,57.0,55.0,0.2,1.0,0.427,0.546,0.027,36757498.0,0.22,1181000000.0,178000000.0,85.88382261086821,14.116177389131792,Personal
1.8,0.9,0.0,0.8,2.7,0.2,0.0,0.0,0.7,0.024,104668675.0,0.11,124.0,0.05,0.0,69.0,64.0,0.0,1.0,0.364,0.6,0.037,91953.0,0.436,2300000.0,5600000.0,66.66666666666666,33.33333333333333,Business
169.0,16.0,43.0,155.0,227.0,155.0,2223.0,1093.0,3.0,0.021,101561153806.0,0.022,943.0,0.01,0.3,75.0,73.0,0.5,1.0,0.255,0.715,0.031,2417445.0,0.982,508000000.0,6074000000.0,91.35135135135135,8.64864864864865,Personal
4048.0,596.0,1.0,20.0,19.0,4601.0,1.0,1.0,0.0,0.01,19935046397.0,0.068,590.0,0.01,0.5,77.0,66.0,1.0,1.0,0.144,0.681,0.175,2218357.0,0.68,622000000.0,788000000.0,87.1662360034453,12.833763996554696,Personal
1640.0,540.0,1.0,26.0,16.0,694.0,0.0,0.0,21.0,0.01,30246361657.0,0.062,552.0,0.008,0.4,77.0,65.0,1.5,1.0,0.163,0.685,0.153,3269909.0,0.667,1077000000.0,931000000.0,75.22935779816514,24.770642201834864,Business
222.0,90.0,59.0,16.0,7.0,228.0,0.0,0.0,2.0,0.037,5515236338.0,0.05,15.0,0.052,0.0,63.0,60.0,0.1,1.0,0.446,0.525,0.029,18826126.0,0.294,386000000.0,86000000.0,71.15384615384616,28.846153846153843,Business
326.0,312.0,484.0,36.0,10.0,94.0,6.0,0.0,8.0,0.042,3116789658.0,0.09,21.0,0.068,0.0,50.0,50.0,0.0,1.0,0.461,0.508,0.03,13307535.0,0.151,45000000.0,85000000.0,51.09717868338558,48.90282131661442,Business
13932.0,2304.0,157.0,312.0,15478.0,673.0,174.0,390.0,362.0,0.018,162692467586.0,0.036,222.0,0.007,0.5,76.0,72.0,0.7,1.0,0.297,0.659,0.045,26327098.0,0.675,12280000000.0,5085000000.0,85.80931263858092,14.19068736141907,Personal
602.0,0.0,4.0,11.0,102.0,458.0,4.0,23.0,0.0,0.021,1303375806.0,0.067,287.0,0.017,0.1,76.0,74.0,0.9,1.0,0.332,0.621,0.047,302825.0,0.35,1235000000.0,106000000.0,100.0,0.0,Personal
1002.0,102.0,0.0,17.0,0.0,1032.0,9.0,0.0,66.0,0.009,6390123590.0,0.09,1445.0,0.006,0.4,82.0,77.0,0.8,1.0,0.168,0.696,0.136,405308.0,0.939,966000000.0,362000000.0,90.76086956521739,9.239130434782608,Personal
774.1,32.5,189.0,10.0,34.0,511.0,5.0,39.0,0.0,0.014,6731536244.0,0.048,269.0,0.014,0.2,76.0,69.0,0.6,1.0,0.236,0.696,0.068,1252698.0,0.414,1302000000.0,347000000.0,95.97074138358542,4.02925861641458,Personal
20578.0,775.0,9.0,18750.0,100.0,1289.0,0.0,0.0,1204.0,0.021,966735935558.0,0.057,515.0,0.016,0.2,78.0,73.0,0.5,1.0,0.319,0.627,0.054,112116694.0,0.766,13329000000.0,9387000000.0,96.3705334145085,3.6294665854915005,Personal
6393.0,165.0,165.0,173.0,65.0,3025.0,106.0,9.0,3015.0,0.02,65637107776.0,0.052,113.0,0.034,0.2,71.0,68.0,0.5,1.0,0.302,0.648,0.05,30395097.0,0.556,6900000000.0,1113000000.0,97.483989021043,2.516010978956999,Personal
354.0,310.0,977.0,14.0,9.0,55.0,0.0,0.0,39.0,0.043,7095910828.0,0.065,21.0,0.087,0.0,49.0,47.0,0.1,1.0,0.45,0.519,0.032,21587317.0,0.302,145000000.0,196000000.0,53.31325301204819,46.68674698795181,Business
731.0,102.0,629.0,16.0,5.0,167.0,0.0,0.0,17.0,0.029,7978609422.0,0.072,280.0,0.044,0.0,60.0,55.0,0.3,1.0,0.395,0.571,0.033,2052931.0,0.376,473000000.0,118000000.0,87.75510204081633,12.244897959183673,Personal
345.0,39.0,2.0,28.0,95.0,107.0,0.0,137.0,14.0,0.027,9043715356.0,0.056,20.0,0.044,0.0,66.0,64.0,0.0,1.0,0.391,0.564,0.045,25634043.0,0.155,157000000.0,261000000.0,89.84375,10.15625,Personal
2081.0,328.0,21.0,295.0,1494.0,516.0,10.0,23.0,50.0,0.014,110205467385.0,0.088,2295.0,0.005,0.7,82.0,78.0,0.9,1.0,0.213,0.666,0.121,4184600.0,0.861,4792000000.0,2534000000.0,86.38439186384392,13.615608136156082,Personal
609.0,140.0,1.0,623.0,13.0,58.0,0.0,1.0,53.0,0.025,6786340353.0,0.063,78.0,0.025,0.0,75.0,69.0,0.3,1.0,0.371,0.587,0.042,5524927.0,0.562,231000000.0,188000000.0,81.30841121495327,18.69158878504673,Business
29.0,31.0,36.0,4.0,3.0,17.0,0.0,0.0,0.0,0.051,3646727993.0,0.079,21.0,0.079,0.0,55.0,55.0,0.0,1.0,0.492,0.483,0.025,13679705.0,0.169,39000000.0,42000000.0,48.333333333333336,51.66666666666667,Business
1528.0,1527.0,2108.0,129.0,177.0,506.0,55.0,72.0,9.0,0.042,145429802542.0,0.057,59.0,0.094,0.1,50.0,49.0,0.2,1.0,0.436,0.536,0.027,143314909.0,0.399,209000000.0,3536000000.0,50.0163666121113,49.98363338788871,Business
3101.0,970.0,0.0,163.0,37.0,3698.0,0.0,0.0,172.0,0.013,340041735967.0,0.092,6778.0,0.003,0.8,83.0,78.0,1.0,1.0,0.195,0.658,0.147,4660677.0,0.779,4289000000.0,11273000000.0,76.17293048391059,23.827069516089413,Business
1157.645,227.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,36803641389.0,0.023,346.0,0.011,0.1,77.0,73.0,0.7,1.0,0.34,0.635,0.025,2554905.0,0.73,749000000.0,894000000.0,83.58411443704938,16.41588556295063,Business
670.0,228.0,19.0,161.0,99.0,394.0,38.0,182.0,5.0,0.028,137264061106.0,0.037,29.0,0.079,0.1,66.0,65.0,0.2,1.0,0.376,0.583,0.042,160905794.0,0.351,919000000.0,2029000000.0,74.61024498886414,25.389755011135858,Business
426.0,245.0,0.0,620.0,20.0,63.0,0.0,0.0,0.0,0.022,17137000000.0,0.07,350.0,0.019,0.2,79.0,73.0,0.6,1.0,0.305,0.633,0.062,3428509.0,0.64,1425000000.0,403000000.0,63.48733233979136,36.51266766020864,Business
28.0,50.0,1.0,7.0,63.0,5.0,0.0,1.0,0.0,0.032,5598700444.0,0.035,31.0,0.055,0.0,63.0,59.0,0.0,1.0,0.399,0.575,0.026,6245797.0,0.131,3900000.0,43000000.0,35.8974358974359,64.1025641025641,Business
345.0,43.0,0.0,349.0,8.0,31.0,0.0,0.0,0.0,0.025,10662013273.0,0.057,101.0,0.023,0.1,74.0,69.0,0.5,1.0,0.353,0.598,0.048,6014781.0,0.576,112000000.0,144000000.0,88.91752577319588,11.082474226804123,Personal
1676.0,45.0,3.0,1190.0,82.0,354.0,0.0,2.0,90.0,0.022,87554128440.0,0.045,149.0,0.02,0.2,75.0,70.0,0.3,1.0,0.316,0.629,0.055,28030688.0,0.754,1775000000.0,1047000000.0,97.38524113887274,2.6147588611272514,Personal
2398.0,409.0,2.0,652.0,1691.0,264.0,28.0,32.0,174.0,0.027,122210719246.0,0.04,55.0,0.027,0.1,71.0,64.0,0.5,1.0,0.367,0.598,0.035,87366573.0,0.463,4019000000.0,1558000000.0,85.42928393302458,14.57071606697542,Personal
11430.0,4240.0,15.0,466.0,194.0,64367.0,8.0,15.0,50.0,0.01,341669943594.0,0.062,554.0,0.006,0.4,80.0,71.0,1.0,1.0,0.16,0.707,0.133,38141267.0,0.613,8122000000.0,7654000000.0,72.94192724952137,27.058072750478622,Business
19033.0,3555.0,59.0,580.0,199.0,5512.0,0.0,0.0,0.0,0.01,201790440627.0,0.1,1915.0,0.004,0.4,82.0,75.0,1.2,1.0,0.155,0.672,0.173,10522288.0,0.581,10438000000.0,4142000000.0,84.26155480786258,15.738445192137418,Business
19252.0,3234.0,28.0,533.0,1346.0,19873.0,33.0,72.0,601.0,0.01,989930542279.0,0.053,365.0,0.013,0.2,73.0,60.0,1.0,1.0,0.149,0.713,0.138,142487260.0,0.735,9720000000.0,19478000000.0,85.61771769100773,14.382282308992261,Personal
104.0,12.0,0.0,9.0,102.0,5.0,0.0,0.0,0.3,0.029,453082900.0,0.052,129.0,0.016,0.0,75.0,68.0,0.3,1.0,0.393,0.558,0.049,181073.0,0.21,87000000.0,21200000.0,89.65517241379311,10.344827586206897,Personal
11.7,0.6,2.8,0.5,0.0,7.6,0.0,0.0,1.4,0.038,135181862.0,0.078,68.0,0.046,0.1,67.0,63.0,0.1,1.0,0.418,0.542,0.039,158806.0,0.588,6700000.0,1100000.0,95.1219512195122,4.878048780487805,Personal
7017.0,1603.0,489.0,66.0,595.0,485.0,5516.0,1469.0,0.0,0.023,376900133511.0,0.037,537.0,0.016,0.2,76.0,72.0,0.8,1.0,0.335,0.634,0.03,25371936.0,0.812,4769000000.0,12979000000.0,81.40371229698376,18.59628770301624,Business
134.0,7.0,13.0,3.0,3.0,114.0,5.0,2.0,0.0,0.017,1016419769.0,0.038,438.0,0.012,0.4,76.0,69.0,0.8,1.0,0.238,0.688,0.075,84600.0,0.513,323000000.0,56000000.0,95.0354609929078,4.964539007092199,Personal
6865.0,2886.0,87.0,510.0,7012.0,1220.0,66.0,850.0,6.0,0.01,147794117647.0,0.037,1167.0,0.002,0.6,83.0,78.0,1.0,1.0,0.188,0.729,0.083,4401400.0,1.0,7536000000.0,11268000000.0,70.40303558609374,29.596964413906267,Business
1303.0,314.0,1.0,67.0,52.0,1496.0,0.0,0.0,0.0,0.009,38945146500.0,0.083,1610.0,0.003,0.5,82.0,75.0,0.9,1.0,0.14,0.702,0.158,2006868.0,0.504,2074000000.0,1058000000.0,80.58132343846628,19.418676561533704,Business
6.1,5.4,0.0,0.9,9.8,0.7,0.0,0.0,0.1,0.034,456735445.0,0.067,63.0,0.029,0.0,67.0,65.0,0.0,1.0,0.412,0.557,0.03,480745.0,0.183,35300000.0,26500000.0,53.043478260869556,46.95652173913044,Business
8072.0,324.0,6281.0,358.0,258.0,1403.0,20.0,44.0,32.0,0.023,261007039379.0,0.085,455.0,0.05,0.1,53.0,50.0,0.8,1.0,0.305,0.649,0.046,48269753.0,0.601,9211000000.0,5230000000.0,96.141019533111,3.858980466888995,Personal
53090.0,4915.0,0.0,2378.0,255.0,54313.0,0.0,0.0,1058.0,0.011,1236352422042.0,0.084,2371.0,0.005,0.5,84.0,78.0,1.0,1.0,0.145,0.687,0.168,44397319.0,0.775,57543000000.0,20348000000.0,91.52659253512628,8.473407464873718,Personal
443.0,116.0,3.0,36.0,98.0,243.0,10.0,169.0,0.0,0.019,28267410543.0,0.04,57.0,0.011,0.0,77.0,70.0,0.3,1.0,0.253,0.675,0.072,19858000.0,0.184,733000000.0,666000000.0,79.24865831842575,20.75134168157424,Business
138.0,16.0,0.3,51.0,3.0,99.0,0.0,0.3,0.2,0.02,2626093294.0,0.062,323.0,0.025,0.1,73.0,66.0,0.6,1.0,0.297,0.641,0.062,505186.0,0.666,109000000.0,33000000.0,89.6103896103896,10.38961038961039,Personal
5227.0,455.0,81.0,59.0,42.0,710.0,3445.0,290.0,1055.0,0.027,33332844575.0,0.038,66.0,0.015,0.1,77.0,73.0,0.2,1.0,0.38,0.585,0.034,18804914.0,0.542,2113000000.0,585000000.0,91.99225624780007,8.007743752199929,Personal
11845.0,1976.0,94.0,825.0,8566.0,3439.0,240.0,654.0,4.0,0.012,207088828467.0,0.035,110.0,0.015,0.2,76.0,69.0,0.6,1.0,0.218,0.703,0.079,65883961.0,0.388,16614000000.0,6173000000.0,85.70291585268794,14.297084147312061,Personal
369.0,92.0,1.0,368.0,4.0,85.0,0.0,2.0,0.0,0.015,18460905284.0,0.044,625.0,0.023,0.3,73.0,66.0,1.2,1.0,0.214,0.712,0.074,1303478.0,0.097,517000000.0,146000000.0,80.04338394793926,19.95661605206074,Business
16960.0,2316.0,153.0,459.0,471.0,16269.0,630.0,917.0,17.0,0.019,530900094651.0,0.058,422.0,0.024,0.2,76.0,69.0,0.8,1.0,0.281,0.652,0.067,68626337.0,0.684,19137000000.0,3517000000.0,87.9850591409006,12.014940859099399,Personal
466.0,72.0,397.0,36.0,12.0,71.0,4.0,14.0,4.0,0.046,9942597753.0,0.096,32.0,0.064,0.0,54.0,53.0,0.1,1.0,0.493,0.482,0.025,29711397.0,0.133,347000000.0,196000000.0,86.61710037174721,13.382899628252787,Personal
17879.0,1056.0,9.0,143.0,45.0,18680.0,23.0,16.0,20.0,0.01,107753069307.0,0.064,147.0,0.012,0.0,74.0,62.0,1.0,1.0,0.143,0.697,0.16,46787750.0,0.68,4018000000.0,3202000000.0,94.42302614206496,5.576973857935041,Personal
22996.0,9717.0,701.0,5167.0,2310.0,23541.0,472.0,521.0,0.0,0.012,2483010316107.0,0.084,3423.0,0.005,0.7,81.0,77.0,1.2,1.0,0.178,0.662,0.16,60846820.0,0.802,43803000000.0,77674000000.0,70.29621251490234,29.703787485097667,Business
1684.0,140.0,0.0,1403.0,13.0,124.0,0.0,0.0,284.0,0.015,19579479147.0,0.083,491.0,0.012,0.3,80.0,72.0,0.7,1.0,0.235,0.628,0.136,3330217.0,0.936,711000000.0,305000000.0,92.32456140350878,7.675438596491229,Personal
59.0,9.0,0.0,2.0,61.0,4.0,0.0,0.0,1.0,0.029,437072934.0,0.031,64.0,0.017,0.1,72.0,68.0,0.1,1.0,0.394,0.572,0.034,214654.0,0.234,109000000.0,11000000.0,86.76470588235294,13.23529411764706,Personal
466.0,290.0,510.0,52.0,38.0,143.0,0.0,13.0,0.0,0.044,10702200822.0,0.064,58.0,0.073,0.0,49.0,48.0,0.1,1.0,0.468,0.505,0.027,11781612.0,0.37,110000000.0,97000000.0,61.64021164021164,38.35978835978836,Business
1060.0,66.0,0.3,52.0,10.0,1061.0,1.0,0.4,2.0,0.013,10701011856.0,0.064,218.0,0.017,0.2,80.0,73.0,0.7,1.0,0.25,0.658,0.092,2940880.0,0.489,1479000000.0,1331000000.0,94.13854351687388,5.86145648312611,Personal
326.0,185.0,158.0,10.0,27.0,271.0,45.0,0.0,1232.0,0.023,134977867932.0,0.035,135.0,0.026,0.1,72.0,69.0,0.8,1.0,0.277,0.677,0.046,35097043.0,0.653,332000000.0,504000000.0,63.79647749510763,36.20352250489237,Business
166.0,28.0,33.0,38.0,28.0,89.0,2.0,4.0,0.0,0.048,60448890972.0,0.034,115.0,0.117,0.0,51.0,48.0,0.3,1.0,0.479,0.497,0.024,17712824.0,0.377,236000000.0,473000000.0,85.56701030927834,14.432989690721648,Personal
251.0,11.0,0.0,141.0,0.0,115.0,0.0,0.0,6.0,0.018,1289259236.0,0.046,698.0,0.01,0.3,77.0,72.0,1.3,1.0,0.276,0.651,0.073,84397.0,0.28,338000000.0,52000000.0,95.80152671755725,4.198473282442748,Personal
1922.783,451.407,0.0,3609.0,0.0,738.0,0.0,0.0,215.0,0.017,329761480067.0,0.082,548.0,0.014,0.3,79.0,71.0,1.0,1.0,0.257,0.639,0.104,39331357.0,0.904,4984000000.0,5063000000.0,80.98690500760259,19.013094992397406,Business
336.0,175.0,0.0,127.0,23.0,278.0,41.0,41.0,0.0,0.014,9206301700.0,0.043,133.0,0.019,0.1,77.0,70.0,0.6,1.0,0.211,0.676,0.114,2989882.0,0.641,343000000.0,345000000.0,65.75342465753424,34.24657534246575,Business
4336.0,1309.0,85.0,629.0,3387.0,1355.0,63.0,125.0,0.0,0.014,853854910890.0,0.086,3956.0,0.005,0.7,84.0,79.0,1.0,1.0,0.193,0.676,0.131,20827600.0,0.883,25624000000.0,20429000000.0,76.81133746678476,23.188662533215236,Business
1028.0,305.0,1.0,11.0,8.0,1104.0,2.0,205.0,1.0,0.018,33050343783.0,0.051,192.0,0.039,0.1,73.0,67.0,0.5,1.0,0.243,0.693,0.063,8581300.0,0.528,317000000.0,381000000.0,77.11927981995498,22.88072018004501,Business
6788.0,1045.0,109.0,267.0,390.0,507.0,5451.0,1109.0,0.0,0.018,21730590263.0,0.036,648.0,0.009,0.3,77.0,75.0,1.1,1.0,0.233,0.746,0.021,1032353.0,0.884,1854000000.0,671000000.0,86.65900676624537,13.340993233754627,Personal
156.0,133.0,2.0,46.0,57.0,77.0,5.0,102.0,0.0,0.022,68415421373.0,0.035,16.0,0.046,0.0,69.0,68.0,0.2,1.0,0.333,0.623,0.044,146457067.0,0.282,76000000.0,530000000.0,53.979238754325266,46.02076124567474,Business
516.0,58.0,3.0,303.0,10.0,251.0,0.0,4.0,3.0,0.013,4513250000.0,0.075,928.0,0.014,0.6,77.0,72.0,0.9,1.0,0.2,0.694,0.106,276277.0,0.326,1224000000.0,290000000.0,89.89547038327527,10.104529616724738,Personal
4837.0,446.0,0.0,6.0,2.0,95.0,1.0,1.0,0.0,0.011,45275711996.0,0.064,304.0,0.006,0.2,76.0,65.0,0.7,1.0,0.15,0.705,0.145,9560000.0,0.733,479000000.0,724000000.0,91.55782699223926,8.442173007760742,Personal
4605.0,2440.0,62.0,421.0,302.0,6061.0,20.0,44.0,134.0,0.012,459619168192.0,0.095,4136.0,0.004,0.6,83.0,77.0,1.0,1.0,0.169,0.659,0.172,10625700.0,0.975,12371000000.0,19215000000.0,65.36550745209368,34.63449254790631,Business
238.0,13.0,0.0,202.0,5.0,34.0,0.0,0.0,9.0,0.026,1290500000.0,0.048,215.0,0.017,0.1,76.0,70.0,0.4,1.0,0.37,0.59,0.04,286196.0,0.458,289000000.0,46000000.0,94.82071713147411,5.179282868525896,Personal
88.0,97.0,153.0,2.3,0.8,26.3,1.8,2.2,0.0,0.039,5506275948.0,0.045,29.0,0.069,0.0,59.0,57.0,0.2,1.0,0.441,0.531,0.028,8707490.0,0.407,206000000.0,107000000.0,47.56756756756757,52.43243243243243,Business
21.0,0.0,0.1,6.7,5.4,8.9,0.0,0.0,0.0,0.022,1196091806.0,0.05,88.0,0.041,0.1,66.0,65.0,0.2,1.0,0.32,0.638,0.042,679365.0,0.325,47000000.0,26000000.0,100.0,0.0,Personal
1618.0,118.0,1546.0,33.0,25.0,78.0,0.0,2.0,52.0,0.025,10939028155.0,0.047,269.0,0.043,0.1,46.0,46.0,0.6,1.0,0.351,0.616,0.033,1915187.0,0.555,548000000.0,284000000.0,93.20276497695853,6.797235023041474,Personal
3649.0,1377.0,75.0,2779.0,206.0,1938.0,26.0,0.0,2.0,0.017,1366823994659.0,0.085,609.0,0.018,0.3,76.0,69.0,0.6,1.0,0.268,0.668,0.064,189996976.0,0.834,5284000000.0,10434000000.0,72.60246717071229,27.3975328292877,Business
142.0,36.0,0.0,5.0,144.0,21.0,1.0,5.0,2.0,0.018,12247694247.0,0.023,738.0,0.008,0.4,79.0,76.0,1.0,1.0,0.28,0.686,0.033,381440.0,0.743,233000000.0,430000000.0,79.7752808988764,20.224719101123593,Business
7350.0,376.0,2.0,90.0,44.0,7372.0,19.0,15.0,184.0,0.01,42113656147.0,0.068,375.0,0.012,0.3,76.0,69.0,1.3,1.0,0.133,0.689,0.177,7545338.0,0.713,4181000000.0,2142000000.0,95.13331607558892,4.866683924411079,Personal
163.0,211.0,121.0,20.0,12.0,127.0,2.0,0.0,7.0,0.044,6755823933.0,0.077,32.0,0.079,0.0,54.0,53.0,0.1,1.0,0.463,0.511,0.025,14235075.0,0.232,61000000.0,93000000.0,43.58288770053476,56.417112299465245,Business
165.0,27.0,168.0,1.0,12.0,2.0,0.0,0.0,9.0,0.044,1356078300.0,0.1,16.0,0.069,0.0,53.0,50.0,0.0,1.0,0.445,0.529,0.026,8328312.0,0.099,2300000.0,106000000.0,85.9375,14.0625,Personal
1869.0,146.0,3.0,195.0,1384.0,417.0,1.0,15.0,0.0,0.026,8639164917.0,0.045,28.0,0.045,0.0,72.0,66.0,0.2,1.0,0.341,0.612,0.046,13747288.0,0.194,1169000000.0,194000000.0,92.75434243176178,7.245657568238213,Personal
15189.0,2587.0,76.0,13946.0,1267.0,2443.0,68.0,136.0,0.0,0.011,1457872837626.0,0.1,4330.0,0.005,0.7,83.0,78.0,0.6,1.0,0.171,0.695,0.134,32887928.0,0.804,17961000000.0,31099000000.0,85.4466696669667,14.553330333033305,Personal
11.2,5.9,8.3,0.9,0.5,6.7,0.6,0.0,0.1,0.036,1698125680.0,0.043,18.0,0.108,0.0,48.0,45.0,0.1,1.0,0.415,0.546,0.039,4106897.0,0.383,10800000.0,54000000.0,65.4970760233918,34.50292397660819,Business
2075.0,459.0,4.0,1968.0,91.0,437.0,1.0,4.0,2.0,0.015,173006275030.0,0.064,665.0,0.008,0.4,82.0,76.0,0.8,1.0,0.237,0.678,0.085,16668892.0,0.879,2226000000.0,2042000000.0,81.88634569850039,18.113654301499604,Business
19149.0,6961.0,327.0,2721.0,120956.0,6937.0,180.0,749.0,3.0,0.012,3494055942162.0,0.044,113.0,0.017,0.2,76.0,73.0,0.4,1.0,0.192,0.729,0.079,1317885000.0,0.452,41126000000.0,33269000000.0,73.3397165836844,26.66028341631559,Business
10.8,4.4,4.2,0.4,0.5,9.1,0.0,0.0,1.0,0.039,464948879.0,0.049,36.0,0.068,0.0,61.0,58.0,0.1,1.0,0.418,0.552,0.03,632736.0,0.279,30000000.0,15000000.0,71.05263157894737,28.947368421052634,Business
1651.1,328.5,2.0,1670.0,26.0,282.0,0.0,0.0,0.0,0.017,26321999607.0,0.084,525.0,0.009,0.3,81.0,76.0,0.3,1.0,0.266,0.673,0.061,4463226.0,0.682,2221000000.0,751000000.0,83.40573853303698,16.594261466963022,Business
2241.0,175.0,7.0,30.0,17.0,2304.0,51.0,7.0,0.0,0.012,21841815681.0,0.061,1691.0,0.004,0.4,81.0,77.0,0.9,1.0,0.19,0.7,0.11,1063095.0,0.68,3108000000.0,1554000000.0,92.75662251655629,7.243377483443708,Personal
25963.0,1175.0,0.0,625.0,198.0,8558.0,0.0,0.0,452.0,0.012,311417554326.0,0.1,5710.0,0.004,0.9,81.0,76.0,1.2,1.0,0.185,0.659,0.156,5461438.0,0.863,5978000000.0,8830000000.0,95.67027783919228,4.329722160807724,Personal
3821.0,159.0,0.0,2046.0,8.0,1343.0,0.0,1.0,582.0,0.023,41320673508.0,0.05,212.0,0.028,0.2,75.0,69.0,0.6,1.0,0.323,0.619,0.058,9615015.0,0.7,4064000000.0,531000000.0,96.00502512562814,3.9949748743718594,Personal
996.0,343.0,1.0,1285.0,12.0,41.0,0.0,0.0,0.0,0.021,20104900000.0,0.063,207.0,0.018,0.1,76.0,66.0,1.0,1.0,0.343,0.592,0.065,6122952.0,0.627,793000000.0,363000000.0,74.38386855862585,25.61613144137416,Business
251.0,61.0,92.0,68.0,26.0,89.0,28.0,9.0,0.0,0.037,19346646117.0,0.048,11.0,0.061,0.0,60.0,58.0,0.0,1.0,0.457,0.511,0.032,80440708.0,0.161,790000000.0,107000000.0,80.44871794871796,19.55128205128205,Business
504.0,36.0,0.0,82.0,388.0,61.0,0.0,0.0,9.0,0.023,3405050612.0,0.037,152.0,0.02,0.1,72.0,66.0,0.6,1.0,0.296,0.66,0.044,835392.0,0.507,725000000.0,130000000.0,93.33333333333333,6.666666666666667,Personal
4040.0,1696.0,11.0,174.0,312.0,5205.0,12.0,22.0,0.0,0.011,246127525620.0,0.08,3751.0,0.003,0.8,83.0,76.0,1.1,1.0,0.17,0.668,0.163,5288720.0,0.832,4287000000.0,4812000000.0,70.43235704323571,29.567642956764296,Business
72570.0,8283.0,1576.0,6024.0,3206.0,69272.0,775.0,0.0,0.0,0.013,2582391514260.0,0.109,4413.0,0.004,0.7,85.0,78.0,0.9,1.0,0.184,0.651,0.165,64012572.0,0.776,63701000000.0,46029000000.0,89.755482171348,10.244517828651999,Personal
329.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,24757608488.0,0.06,66.0,0.057,0.0,61.0,59.0,0.3,1.0,0.397,0.568,0.035,22525659.0,0.487,990000000.0,816000000.0,56.04770017035775,43.95229982964225,Business
104.0,26.0,1.0,64.0,3.0,42.0,0.0,0.0,20.0,0.019,758888875.0,0.061,448.0,0.012,0.2,74.0,69.0,0.5,1.0,0.287,0.638,0.075,103586.0,0.358,129000000.0,16000000.0,80.0,20.0,Business
1285.0,342.0,0.0,1444.0,30.0,152.0,0.0,0.0,2.0,0.034,34113106486.0,0.072,184.0,0.031,0.1,74.0,67.0,0.9,1.0,0.426,0.531,0.043,13317931.0,0.48,1055000000.0,737000000.0,78.97971727105102,21.020282728948985,Business
